Tworzenie zwojów,,,Gallahad (Po wybraniu opcji nauki magii odbierając nagrodę),,,,,,,,"Koszty złota są spore, a potrzebne ilości zwojów można bez problemu znaleźć w świecie gry. +1 inteligencji za każdy nauczony zwój",,,,,,,,,,,,tylko złoto
Języki starożytnych,,,"1.Myxir
2. Eremita (Nauczy nas tylko jednego, którego jeszcze nie umiemy
Priorytetowo Wieśniaków>Reszta)",,,,,,,,"Must have. Uczymy się zawsze języka wieśniaków, a także jednego z dwóch wyższych. Wyjątkiem są np. Mroczny Rycerz, Paladyn, Druid i Hybrydy, które potrzebują obu tych statystyk.",,,,,,,,,,,,"5PN 1200g
10PN 3000g
10PN 3000g"
Język druidów,,,Kormak na Zachodnim Wybrzeżu,,,,,,,,"Must have. Jest potrzebny do ruszenia wątku głównego lokacji, do nauki druidzkich zdolności, a także do czytania tabliczek z Zachodniego Wybrzeża",,,,,,,,,,,,3PN
Język orków,,,"1. Notatka w skrzyni w Starej Wieży Xardasa
2. Ur-Azog (po zostaniu szamanem za 2 PN)",,,,,,,,"Must have. Bez niego nie da się zacząć wątku orków.
Jeśli moby w wieży sprawiają problemy, można zgarnąć notatkę na Czarnej Mgle.",,,,,,,,,,,,"2 PN lub
za darmo"
Język demonów Lenga,,,"Uczy Kreol
Oprócz kosztu PN trzeba mu zapłacić 15k złota lub 300 karmy
lub mieć osiągnięcie: ""Ręka Beliara"", które otrzymujemy za zabicie 100 ludzi",,,,,,,,"Must have. Dodaje 25 inteligencji i pozwala czytać demoniczne tabliczki
Uczymy się za pomocą osiągnięcia, które na luzie zdobędziemy zabijając bandytów w Khorinis i w Jarkendarze.",,,,,,,,,,,,10 PN
Gotowanie zup,,,"1.Edda (z ciemnych grzybów / z mięsa żółwia / rybna / z rzepy)
2.Snaf (z ciemnych grzybów / mięsa kopacza / mięsa chrząszcza)",,,,,,,,"Must have. Niewielki wydatek złota w zamian za statystyki stałe.
Zupy z grzybów są wielorazowe",,,,,,,,,,,,tylko złoto
Pieczenie ciast,,,Thekla (dopiero po popatrzeniu się na jej piec),,,,,,,,"Must have dla każdej postaci. Podana po prawej cena jest za 1 ciastko.
W przypadku ciastek z miodem i szarlotek może nam nie starczyć miodu i jabłek",,,,,,,,,,,,"2 PN
szarlotka: 250 złota
ciasto z mięsem: 500 złota
ciasto grzybowe: 750 złota
ciasto rybne i miodowe: 1000 złota"
Gotowanie kompotów,,,Cliff (W zamku w GD),,,,,,,,Must have na każdej postaci,,,,,,,,,,,,"2x 5PN
10 m.rudy"
"Tworzenie biżuterii
(4 poziomy)",,,"1. Matteo (1-3 poziom po przyniesieniu mu formy do pierścieni)
2. notatka z lorda Ginnoka w 5 rozdziale (4 poziom jeżeli umiemy poprzednie)",,,,,,,,--> kliknij tutaj by wyświetlić informacje <--,,,,,,,,,,,,8 / 10 / 15 PN
Umiejętności alchemiczne,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Nazwa umiejętności,,,Nauczyciel,,,,,Przepis,,,,Opis,,,,,,,,,,,Koszt
,,,,,,,,,,,,,,,,,,,,,,,
Czysty alkohol,,,"1. Gin na Alkohol (Recepture sprzedaje Constantino)
2. Grog na Alkohol (Recepture sprzedaje Fisk)
3. Rum na Alkohol (Recepture sprzedaje Samuel)",,,,,"1. 2x Gin
2. 2x Grog
3. 2x Rum",,,,"Must have. Łatwe źródło inteligencji z alchemii, a także alkoholu do mikstur (Który jest dosyć drogi kupując go osobno).
Najtaniej wychodzi z grogu.",,,,,,,,,,,tylko złoto
,,,,,,,,,,,,,,,,,,,,,,,
"Esencja / Ekstrakt / Eliksir
Leczniczy",,,"Constantino(Trzeba być czeladnikiem lub zrobić zadanie ""Pierwsza mikstura"")
Sagitta (po wykonaniu zadania Słoneczny Aloes)
Ignaz",,,,,"1x czysty alkohol, 1x serafis
1x roślina / ziele / korzeń leczniczy",,,,"Eliksir zdrowia jest wymagany do Pełni życia.
Magom może wystarczyć czar leczenia / znaleźne potki.",,,,,,,,,,,3/4/5PN
,,,,,,,,,,,,,,,,,,,,,,,
"Esencja / Ekstrakt / Eliksir
Many",,,"Constantino(Trzeba być czeladnikiem lub zrobić zadanie ""Pierwsza mikstura"")
Sagitta (po wykonaniu zadania Słoneczny Aloes)
Ignaz",,,,,"1x czysty alkohol, 1x serafis
1x roślina / ziele / korzeń ognisty",,,,"Eliksir many jest wymagany do nauki Pełni, która jest potrzebna magom.
Wojownicy mogą zastanowić się czy nie wystarczą im znaleźne potki.",,,,,,,,,,,3/4/5PN
,,,,,,,,,,,,,,,,,,,,,,,
Eliksir z żądeł krwiopijcy,,,"Recepture sprzedaje Salandril od 2 rozdziału,",,,,,"2x czysty alkohol, 5x żądło krwiopijcy,
1x roślina lecznicza, 1x rdest polny,
2x serafis",,,,"Alternatywa do eliksiru życia,
leczy więcej życia procentowo i mniej bazowo",,,,,,,,,,,"2000
złota"
,,,,,,,,,,,,,,,,,,,,,,,
Pełnia życia,,,"Przepis wypada z Cor Kaloma w Lesie Asasynów
(Trzeba umieć tworzyć eliksir zdrowia)",,,,,"1x czysty alkohol, 1x rdest polny,
3x esencja lecznicza, 1x serafis",,,,"Warto robić, przydatne na dungeonach",,,,,,,,,,,----
Pełnia many,,,"Przepis wypada z Im'Araha na Pustyni Adanosa
(Trzeba umieć tworzyć eliksir many)",,,,,"1x czysty alkohol, 1x rdest polny,
3x esencja many, 1x serafis",,,,"Warto robić, przydatne na dungeonach",,,,,,,,,,,----
"Eliksir czystej energii
 (połączone pełnie hp i many)",,,"Przepis otrzymuje czeladnik Constantino po uzyskaniu dostępu do jego piwnicy.
(Wymagany 3r, 40 lvl i 100 zdolności alchemii)",,,,,"1x pełnia życia, 1x pełnia many,
1x czysty alkohol, 1x rdest polny,
1x serafis",,,,"Warto robić, przydatne na dungeonach",,,,,,,,,,,----
Mikstura wytrzymałości,,,"Constantino, Sagitta, Ignaz",,,,,"1x czysty alkohol, 1x serafis,
1x rdest polny",,,,Najlepsza opcja do wybrania do darmowej nauki jako czeladnik Constantino. Regeneruje 50% wytrzymałości,,,,,,,,,,,3PN
"Eliksir wytrzymałości
(+10 wytrzymałość)",,,"Constantino, Sagitta",,,,,"1x czysty alkohol, 1x trollest",,,,"Must have na każdej klasie. Eliksir nie wymaga szczawiu,
więc można na niego śmiało przeznaczyć wszystkie trollesty.",,,,,,,,,,,6PN
Eliksir Życia (+20 hp),,,"Constantino (po zostaniu czeladnikiem albo wykonaniu zadania ""Pierwsza Mikstura"")",,,,,"1x czysty alkohol, 3x leczniczy korzeń,
1x szczaw królewski",,,,"Jeżeli starczy nam PN by wydać ich więcej niż 200 na naukę HP
to Eliksir Życia jest najbardziej opłacalną opcją.
Od 1000 HP koszt nauki HP jest podwojony, podczas gdy
koszt nauki siły / zręczności / many nie podwaja się.",,,,,,,,,,,20PN
Eliksir siły (+2 siły),,,"Constantino (po zostaniu czeladnikiem albo wykonaniu zadania ""Pierwsza Mikstura"")",,,,,"1x czysty alkohol, 1x smoczy korzeń,
1x szczaw królewski",,,,Opcjonalne grając pod siłę. Korzeni jest mniej niż szczawi.,,,,,,,,,,,20PN
"Eliksir zręczności
(+2 zręczność)",,,Sagitta,,,,,"1x czysty alkohol, 1x goblinia jagoda,
1x szczaw królewski",,,,Opcjonalne grając pod Zręczność. Jagód jest mniej niż szczawi.,,,,,,,,,,,20PN
Eliksir Ducha (+4 mana),,,Sagitta,,,,,"1x czysty alkohol, 3x ognisty korzeń,
1x szczaw królewski",,,,"Must have na magach, jeżeli nie chcemy robić Eliksiru Życia",,,,,,,,,,,20PN
Amun-Su (+8 mana),,,"Po zdobyciu przepisu ze skarbca i nauczeniu się zwykłego esencji many idziemy do Neorasa
(Trzeba mieć powyżej 60 alchemii)",,,,,"1x ognisty korzeń, 1x kość szkieletu,
1x akwamaryn, 1x czarna perła,
1x język ognistego jaszczura,
1x bagienne ziele, 1x żuwaczki pełzacza,
1x serce kamiennego golema,
1x jajo pełzacza, 1x szczaw królewski",,,,"Must have.
Pamiętaj o pobiciu Groma po oddaniu mu jajka. Trzeba mieć na uwadze, że jaja pełzacza potrzebne są do ulepszania biżuterii na +5
(ulepszanie domyślnie jest wyłączone, jeżeli nie uruchamiałeś go w gothic.ini to możesz spokojnie wydać wszystkie jajka)",,,,,,,,,,,8PN
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Eliksir umysłu (+2 int),,,Przepis sprzedaje Cronos w Jarkendarze,,,,,"1x czysty alkohol, 3x głowa polnego pełzacza, 1x bagienne ziele, 1x rdest polny",,,,"Must have na magach i wojownikach wykorzystujących inteligencję
(Mroczny rycerz, paladyn, strażnik świątynny, szaman, druid)",,,,,,,,,,,"3000
złota"
"Balsam Opatrzności
(+3 mana)",,,Sprzedaje Constantino,,,,,"2x winogrona, 2x bagienne ziele,
1x język ognistego jaszczura, 1x rum",,,,"Must have na magach.
Wydajemy na to wszystkie winogrona jeżeli jesteśmy gildią magiczną",,,,,,,,,,,"2500
złota"
"Wino Zapomnienia
(+12 hp)",,,Sprzedaje Salandril,,,,,"3x winogrono, 2x serce demona,
3x rdest polny",,,,"Must have na postaciach niemagicznych. 
Wydajemy na to wszystkie winogrona jeżeli nie potrzebujemy many",,,,,,,,,,,"2000
złota"
Embarla Firgasto,,,Receptura w pokoju nowicjusza mroku na Irdorath,,,,,"1x siarka, 1x czarna perła,
9x smocze jajko",,,,"Po wyzbieraniu jajek w Khorinis możemy zrobić takie 3
Daje tą statystykę, której mamy najwięcej.",,,,,,,,,,,----
Mikstura ochrony przed upadkiem,,,Przepis sprzedaje Samuel w Jarkendarze,,,,,"1x czysty alkohol, 15x skrzydło krwiopijcy, 1x chwast, 1x rdest polny",,,,Przepis warto kupić tylko jeśli chcemy zapłacić 2000 złota za 1 inta.,,,,,,,,,,,"2000
złota"
Mikstura przyspieszenia,,,"Constantino, Sagitta, Ignaz",,,,,"1x czysty alkohol, 1x zębate ziele,
1x rdest polny",,,,"Nieopłacalna. Daje nam 2 minuty darmowego zwykłego sprintu.
W 3-4 rozdziale zdobędziemy za darmo przepis na czarnego zębacza.",,,,,,,,,,,3PN
Mikstura podwójnego przyspieszenia,,,"Constantino, Sagitta",,,,,"1x czysty alkohol,
1x mikstura przyspieszenia,
1x rdest polny",,,,"Nieopłacalna. Daje nam 4 minuty darmowego zwykłego sprintu.
W 3-4 rozdziale zdobędziemy za darmo przepis na czarnego zębacza.",,,,,,,,,,,5PN
Czarny zębacz,,,Przepis leży w skrzyni Ahirona na nowych terenach oraz z bossa w wieży na Pustyni Adanosa,,,,,"1x czysty alkohol, 1x wątroba czarnego zębacza, 1x grog, 1x rdest polny",,,,"Jedyna mikstura szybkości którą opłaca się robić, a składniki są ogólnodostępne.",,,,,,,,,,,----
