Angus,pir_1370_addon_angus,,,Mikstura,itpo_healobsession_mis,Mikstura na opętanie,,Czerwone bagienne ziele,itpl_swampherb_02,Zapomniana Wyspa 7r,,Przepis na pełnię many,itwr_addon_mana_04,,,?,itam_orcamulet,,,Pas nowicjusza bractwa,itbe_addon_sek_01,,,Rubinowy pierścień ze złota,itri_gold_ruby,,,,,,,Lodowa lanca,itsc_icelance,,,Kontrola umysłu,itru_darkcontrol,Czarnoksiężnik 2 krąg,,Róg smoczego zębacza,itat_drgsnapperhorn,,,Szynka,itfo_bacon,,,Smoczy łuk,itrw_bow_h_04,,,Okuta stalowa włócznia,itmw_speer_01,,,Skórzana torba Cavalorna,itse_addon_cavalornsbeutel,,,Ubranie karczmarza,itar_barkeeper,,,Klucz do wieży przy południowej bramie,itke_city_tower_01,Otwiera drzwi do wieży,,,,,,,podstawa kuszy,itmi_buk_arbalet,
Ar Dagar,orcwarrior_minecommander,,,Mikstura,itpo_healrandolph_mls,Mikstura na opętanie,,Bagienne ziele,itpl_swampherb_balam_01,Nie występuje w grze,,Przepis na eliksir przemiany umysłu,itwr_addon_mcelixier_01,,,Amulet przyzywania dusz,itam_prot_blackeye_mis,Ochrona przed opętaniem,,Lekki pas najemnika,itbe_addon_sld_01,,,Szafirowy pierścień ze złota,itri_gold_sapp,,,,,,,Lodowa fala,itsc_icewave,,,Runa,itru_darkheal,Nie działa i nie występuje w grze,,Serce ognistego smoka,itat_firedragonheart,,,Piwo,itfO_beer,,,Krótki Łuk,itrw_bow_l_01,,,Włócznia Rademesa,itmw_speer_02,,,Skrzynia ze skarbem,ise_addon_francischest,,,Bielizna,itar_baron_babe_addon,,,Klucz do wieży przy południowej bramie,itke_city_tower_02,Otwiera drzwi do wieży,,,,,,,diament,itmi_diamod,
Arokh,orc_arokh,Najemnik orków,,Esencja lecznicza,itpo_health_01,,,Bagienne ziele,itpl_swampherb_balam_02,Nie występuje w grze,,"Przepis na ""Szybki Śledź""",itwr_addon_piratentod,,,Amulet pancerza,itam_prot_edge_01,,,Pas najemnika,itbe_addon_sld_02,,,Topazowy pierścień ze złota,itri_gold_topaz,Nie występuje w grze,,,,,,Kula ognia,itsc_instantfireball,,,Przyzwanie mrocznego sługi,itru_darkpetsummon,Mroczny Rycerz,,Serce ognistego golema,itat_firegolemheart,,,Zupa z rzepy,itfo_beetsoup,,,Łuk wierzbowy,itrw_bow_l_02,,,Srebrny Księżyc,itmw_speer_silver,,,Kołczan,itse_arrow_sack,,,Ubranie farmera,itar_baubabe_l,,,Klucz do wieży przy wschodniej bramie,itke_city_tower_03,Otwiera drzwi do wieży,,,,,,,paczka z rudą,alefnuggetsbag,
Asgard,xor_12201_warriornature,,,Ekstrakt leczniczy,itpo_health_02,,,Bagienne ziele,itpl_swampherb_balam_03,Nie występuje w grze,,Brudny papier,itwr_addon_pirates_01,Notatka z kieszeni Angusa,,Amulet ognia,itam_prot_fire_01,,,Ciężki pas najemnika,itbe_addon_sld_03,,,Obrączka Gritty,itri_grittasring,Nie występuje w grze,,,,,,Strzała ciemności,itsc_lacerate,,,Mroczny Pakt,itru_darkrune_absorb,Mroczny Rycerz,,Esencja ognia,itat_firegolemheartuniq,,,"Wino ""Łzy Beliara""",itfo_beliartear,,,Łuk myśliwski,itrw_bow_l_03,,,Runiczny Kieł,itmw_heavyswordspear,,,"Stara, skórzana torba Diega",itse_diegostreasure_mis,,,Ubranie farmera,itar_baubabe_l_new,,,Klucz do wieży przy wschodniej bramie,itke_city_tower_04,Otwiera drzwi do wieży,,,,,,,pradawny relikt,itmi_parlanrelic_mis,
Attila,vlk_494_Attila,,,Eliksir leczniczy,itpo_health_03,,,Rdest polny,itpl_temp_herb,,,Książka runiczna nekromanty 1,itwr_addon_runemaking_dmt_circ1,,,Amulet męstwa,itam_prot_mage_01,,,Pas siły,itbe_addon_str_10,,,Pierścień Dagotha,itri_guardians_01,,,,,,,Światło,itsc_light,,,Ochrona Ciała,itru_darkrune_defense,Mroczny Rycerz,,Skóra białej pumy,itat_whitepuma,,,"Wino ""Łzy Beliara""",itfo_beliartear_haniar,,,Łuk myśliwski,itrw_bow_l_03_mis,Należący do Bospera,,Włócznia bandyty,itmw_speer_bandit,,,Kulista ryba,itse_erzfisch,Z bryłką rudy,,Lekkie ubranie farmera,itar_baubabe_m,,,Klucz do wieży przy domu Constantino,itke_city_tower_05,Otwiera drzwi do wieży,,,,,,,ognisty kryształ,itmi_firestone,
Ash'Thar,none_103_dragon_gold,,,Pełnia życia,itpo_health_addon_04,50% HP,,Zepsute ziele,itpl_unweed,Nie występuje w grze,,Książka runiczna nekromanty 2,itwr_addon_runemaking_dmt_circ2,,,Amulet dębowej skóry,itam_prot_point_01,,,Pas siły,itbe_addon_str_5,,,Pierścień żywiołów,itri_guardians_02,,,,,,,Leczenie,itsc_lightheal,,,Ochrona Ducha,itru_darkrune_elementaldefence,Mroczny Rycerz,,Język ognistego jaszczura,itat_waranfiretongue,,,Gin,itfo_booze,,,Łuk z wiązu,itrw_bow_l_04,,,Włócznia Gazkula,itmw_speer_goblindemon,,,Wędka,itse_fangel,,,Lekkie ubranie farmera,itar_baubabe_m_new,,,Klucz do wieży w dzielnicy rzemieślniczej,itke_city_tower_06,Otwiera drzwi do wieży,,,,,,,kamień duszy,itmi_stonesoul,
Babera,BAU_934_Babera,,,Eliksir z żądeł krwiopijcy,itpo_health_addon_04_new,100% HP,,Chwasty,itpl_weed,,,Książka runiczna nekromanty 3,itwr_addon_runemaking_dmt_circ3,,,Amulet skóry z rudy,itam_prot_total_01,,,Pas kieszonkowca,itbe_addon_thief_01,,,Pierścień,itri_hakonmissring,Hakona,,,,,,Błyskawica,itsc_lightningflash,,,Ofiara Krwi,itru_darkrune_healpet,Mroczny Rycerz,,Kość goblina,itat_goblinbone,,,Duch Vina,itfo_booze_ext,,,Łuk kompozytowy,itrw_bow_m_01,,,Włócznia szalonego żołnierza,itmw_oldshabbyspear,,,,,,,Lekki strój farmera,itar_bau_l,,,Klucz do piwnicy Constantino,itke_constantino,Otwiera piwnice Constantino i skrzynie w niej,,,,,,,sfera wody,itmi_watershpere,
Babo,NOV_612_Babo,,,Eliksir czystej energii,itpo_health_addon_05,50% HP 50% Mana,,Słoneczny Aloes,itpl_xagitta_herb_mis,,,Książka runiczna nekromanty 4,itwr_addon_runemaking_dmt_circ4,,,Rubinowy amulet,itam_ruby,,,Pas cienia,itbe_addon_thief_02,,,Pierścień witalności,itri_hp_01,HP +20,,,,,,Ognista klatka,itsc_magiccage,Nie działa i nie występuje w grze,,Zaraza,itru_darkrune_Illness,Mroczny Rycerz,,Serce złotego smoka,itat_golddragonheart,,,Chleb,itfo_bread,,,Łuk jesionowy,itrw_bow_m_02,,,Zmora nieumarłych,itmw_speer_silver_strong,,,Mieszek Gerbrandta,itse_gerbrandpocket,,,Lekki strój farmera,itar_bau_l_01,,,Klucz Constantino,itke_const_key,"Klucz do zadania ""Klucz Constantino""",,,,,,,sfera ognia,itmi-fireshpere,
Bagrus,vlk_6002_bagrus,,,Ekstrakt leczniczy,itpo_health_fakeheal,Do animacji dla NPC,,,,,,Książka runiczna nekromanty 5,itwr_addon_runemaking_dmt_circ5,,,Lśniący amulet z czarnej rudy,itam_rubyb,,,Pas mistrza złodzieji,itbe_addon_thief_03,,,Pierścień życia,itri_hp_02,HP +40,,,,,,Rozerwanie duszy,itsc_manaforlife,,,Paranoja,itru_darkrune_lord,Mroczny Rycerz,,Róg Utura,itat_uturtrollhorn,,,Słodki chleb,itfo_breadcrap,Nie wystepuje w grze,,Długi Łuk,itrw_bow_m_03,,,Włócznia Masjafu,itmw_speer_03,,,Ciężka ryba,itse_goldfisch,Ze złotem,,Lekki strój farmera,itar_bau_l_02,,,Klucz Cor Kaloma,itke_corgalom,Otwiera skrzynie po walce z nim,,,,,,,sfera kamienia,itmi_stoneshpere,
Balam,sek_8046_balam,,,Piracka zupa z makaronem,itpo_health_liker,Mana +1 HP +3,,,,,,Książka runiczna nekromanty 6,itwr_addon_runemaking_dmt_circ6,,,Szafirowy amulet ,itam_sapphire,,,Pas strażnika świątynnego,itbe_addon_tpl_01,,,Rodzinny pierścień Drakila,itri_hp_mana_01,Nie występuje w grze,,,,,,Czarna Mgła,itsc_massdeath,,,Wampiryzm,itru_darkrune_steal,Mroczny Rycerz,,Skóra warga,itat_wargfur,,,Szarlotka,itfo_cake_apple,,,Łuk bukowy,itrw_bow_m_04,,,Ręka Itu'Seda,itmw_butcherspeer,,,Skórzany mieszek,itse_goldpocket100,,,Lekki strój farmera,itar_bau_l_trans,,,Klucz do Wieży Nergala,itke_darktower_01,Otwiera drzwi Wieży Nergala,,,,,,,sfera ciemności,itmi_darkshpere,
Balor,sek_8038_balor,,,Mikstura ochrony przed następnym atakiem,itpo_hitpotion,,,,,,,Książka runiczna Guru 1,itwr_addon_runemaking_gur_circ1,,,Kryształowy amulet z czarnej rudy,itam_sapphireb,,,Pas ze smoczych łusek,itbe_dragonbelt,,,Pierścień energii,itri_hp_parlan,HP +30 Mana +10,,,,,,Kojący dotyk,itsc_mediumheal,,,Czarny Sen,itru_darksleep,Czarnoksiężnik 3 krąg,,Serce lodowego smoka,itat_icedragonheart,,,Ciasto miodowe,itfo_cake_honey,,,Łuk doświadczonego łowcy,itrw_bow_m_05,,,Szpon Demona,itmw_demonspear,,,Mieszek Ignaza,itse_goldpocket100_ignaz,,,Lekki strój farmera,itar_bau_m,,,Klucz ponurego żniwiarza,itke_darkzhnez,Otwiera kołowrót w Jaskini Bólu,,,,,,,kawałek kamienia runicznego,itmi_stoneguardianpiece,
Balthasar,BAU_932_Balthasar,,,Eliksir umysłu,itpo_intellect,,,,,,,Książka runiczna Guru 2,itwr_addon_runemaking_gur_circ2,,,Stalowy amulet maga,itam_steel_mage,,,Pas ze smoczej skóry,itbe_dragonbeltdex,,,Pierścień myśliwego,itri_huntring,Zręka +8,,,,,,Leczenie,itsc_orcheal,Ranny Ork Zwój od Salandrila,,Czarna Włócznia,itru_darkspear,Czarnoksiężnik 5 krąg,,Serce lodowego golema,itat_icegolemheart,,,CIasto mięsne,itfo_cake_meat,,,Sokole oko,itrw_bow_m_06,,,Starożytna Włócznia,itmw_speer_04,,,Skórzany mieszek,itse_goldpocket25,,,Lekki strój farmera,itar_bau_m_ext,,,Klucz Dextera,itke_dexter,Otwiera skrzynie w Obozie Dextera,,,,,,,ektoplazma,itmi_plazma,
Baltram,VLK_410_Baltram,,,Przedmiot usunięty z gry,itpo_intellect2,,,,,,,Książka runiczna Guru 3,itwr_addon_runemaking_gur_circ3,,,Stalowy amulet łotrzyka,itam_steel_thief,,,Grah-Shah,itmi_grahshar,,,Pierścień Ihyala,itri_ihiyal,Mana +30 HP +50,,,,,,Wygnanie demonów,itsc_paldestroydevil,,,Objęcia Morku,itru_darkstatsup,Mroczny Rycerz,,The heart of the black dragon-guardian,itat_uzdragonheart,Nie występuje w grze,,Ciasto grzybowe,itfo_cake_mushroom,,,Szczęście myśliwego,itrw_bow_uniq_01,,,Szpon Beliara,itmw_speer_claw,włócznia,,Skórzany mieszek,itse_goldpocket50,,,Ciężki pancerz bandyty,itar_bdt_f,,,Klucz z brzucha smoczego zębacza,itke_dragonsnapper,Otwiera skrzynie przy drzewie obok ogn. smoka,,,,,,,samorodek złota,itmi_addon_goldnugget,
Barem,hun_744_barem,,,Eliksir ochrony przed magią,itpo_magdefence,Nie występuje w grze,,,,,,Książka runiczna Guru 4,itwr_addon_runemaking_gur_circ4,,,Amulet Rączki,itam_steel_thieffingers,,,Pas berserkera,itbe_nordmarbelt,,,Męstwo Innosa,itri_innosjudge,Odporność na wszystko +45,,,,,,Światło Innosa,itsc_palfullheal,,,Zagłada,itru_darkwave,Czarnoksiężnik 6 krąg,,Serce strażnika Wakhana,itat_kratukheart,,,Ser,itfo_cheese,,,Stara lekka kusza,itrw_crossbow_broken,,,Szpon Beliara (z duszą),itmw_speer_clawsenyak,włócznia,,Złote monety,itse_goldstack,,,Ciężki pancerz bandyty,itar_bdt_fs,,,Klucz do zbrojowni na drakkarze orków,itke_drakar_key_01,Otwiera zbrojownie na drakkarze,,,,,,,ubijaczka,itmi_stomper,
Bartok,VLK_440_Bartok,,,Esencja many,itpo_mana_01,,,,,,,Książka runiczna Guru 5,itwr_addon_runemaking_gur_circ5,,,Stalowy amulet wojownika,itam_steel_warrior,,,,,,,Pierścień Izulga,itri_izulg,Mana +20 HP +75,,,,,,Święty Pocisk,itsc_palholybolt,,,Całun mroku,itru_dark_invis,Czarnoksięznik 3 krąg,,Jajo topielca,itat_lurkeregg,,,Kompot z leśnych jagód,itfo_compote_00,,,Ciężka kusza,itrw_crossbow_h_01,,,Ar'Ihair, itmw_speer_blood,,,Skórzany mieszek,itse_golemchest_mis,Z pierścieniem i złotem,,Pancerz bandyty,itar_bdt_h,,,Klucz do kajuty na drakkarze orków,itke_drakar_key_capitan,Otwiera kajute na drakkarze,,,,,,,kamień ogniskujący,itmi_focus,
Buster,SLD_802_Buster,,,Ekstrakt many,itpo_mana_02,,,,,,,Książka runiczna Guru 6,itwr_addon_runemaking_gur_circ6,,,Amulet siły,itam_strg_01,,,,,,,Pierścień Kreola,itri_kreolplace,,,,,,,Święty Płomień,itsc_pallight,,,Kula śmierci,itru_deathball,Nekromanta 4 krąg,,Pazury topielca,itat_lurkerclaw,,,Kompot z polnych jagód,itfo_compote_01,,,Kusza łowcy smoków,itrw_crossbow_h_02,,,Demoniczna Włócznia,itmw_speer_05,,,Skórzany mieszek,itse_hannasbeutel,od Hanny,,Lekki pancerz bandyty,itar_bdt_m,,,Klucz Gomeza,itke_erzbaronflur,Otwiera jedne z drzwi do wieży,,,,,,,butelka,itmi_bottle_empty,
Bengar,BAU_960_Bengar,,,Eliksir many,itpo_mana_03,,,,,,,Książka runiczna Magów Ognia 1,itwr_addon_runemaking_kdf_circ1,,,Topazowy amulet,itam_topaz,,,,,,,Pierścień z akwamarynem,itri_lancering,Należy do Lance'a,,,,,,Kojący dotyk,itsc_pallightheal,,,Strzała mroku,itru_deathbolt,Nekromanta 1 krąg,,Skóra gada,itat_lurkerskin,,,Piwo Coragona,itfo_coragonbeer,,,Zły omen,itrw_crossbow_h_03,,,Stalowe Ostrza,"itmw_1h_dual_iron_right
itmw_1h_dual_iron_left",,,Lekka ryba,itse_lockpickfisch,Z wytrychami,,Ciężki pancerz przywódcy bandytów,itar_bdt_v,,,Klucz Gomeza,itke_erzbaronraum,Otwiera jedne z drzwi do wieży,,,,,,,pusta fiolka,itmi_poisonbottle,
Bennet,SLD_809_Bennet,Khorinis,,Pełnia many,itpo_mana_addon_04,,,,,,,Książka runiczna Magów Ognia 2,itwr_addon_runemaking_kdf_circ2,,,Amulet szukającego ognika,itam_wanderingfire,,,,,,,Pierścień Glanza,itri_lanzring,,,,,,,Oczyszczający płomień,itsc_palmediumheal,,,RESERVED,itru_deathstrike,Nie działa i nie występuje w grze,,Serce Luciana,itat_luzianheart,,,Balsam opatrzności,itfo_ealbalzam,,,Lekka kusza,itrw_crossbow_light,,,Wysłużone bliźniacze ostrza,"itmw_1h_dual_old_right
itmw_1h_dual_old_left",,,Sakiewka Lutero,itse_lutterobigpocket,,,Zbroja Dextera,itar_bdt_v_dex,,,Klucz Gomeza,itke_erzbarontreasure,Otwiera skrzynie w wieży Gomeza,,,,,,,kawałek golema cienia,itmi_piecedarkgolem,
Bennet,SLD_809_Bennet_DI,Na Irdorath,,Embarla Firgastro,itpo_megadrink,,,,,,,Książka runiczna Magów Ognia 3,itwr_addon_runemaking_kdf_circ3,,,Amulet Zigosa,itam_zigosmagic,,,,,,,Pierścień magicznej mocy,itri_littlemana,Mana +5,,,,,,Rozproszenie mroku,itsc_palrepelevil,,,Gniew Stwórcy,itru_destroyguardians,7 rozdział,,Mięso z chrząszcza,itat_meatbugflesh,,,Wino zapomnienia,itfo_ealbalzamtwo,,,Lekka wzmocniona kusza,itrw_crossbow_lightbetter,,,Zdobione Ostrza,"itmw_1h_dual_steel_right
itmw_1h_dual_steel_left",,,Sakiewka Nigela,itse_nigelpocket,,,Pancerz przywódcy bandytów,itar_bdt_w,,,Stary żelazny klucz,itke_evt_crypt_01,Otwiera skrzynie w krypcie Inubisa,,,,,,,marmurowy posążek innosa,itmi_innosmramorstatue,
Bennet,sld_809_bennet_li,Na zapomnianej wyspie,,Eliksir potęgi,itpo_megapotionskill,Mana +5 Siła +2 Zręczność +2,,,,,,Książka runiczna Magów Ognia 4,itwr_addon_runemaking_kdf_circ4,,,,,,,,,,,Pierścień Loi,itri_loa,HP +100,,,,,,Duża burza ognista,itsc_pyrokinesis,,,Mniejsza klątwa mroku,itru_dot_first,Czarnoksiężnik 1 krąg,,Smażone mięso z chrząszcza,itat_meatbugflesh_gebraten,,,Ryba,itfo_fish,,,Kusza myśliwska,itrw_crossbow_l_01,,,Zakrzywione bliźniacze ostrza,"itmw_1h_dual_curved_right
itmw_1h_dual_curved_left",,,Sakiewka Olava,itse_olav,,,Pancerz krwi,itar_bloodarmor,,,Stary mosiężny klucz,itke_evt_crypt_02,Otwiera skrzynie w krypcie Inubisa,,,,,,,kamień z duszą senyaka,itmi_stonesoul_senyak,
Benchel,vlk_6130_benchel,,,Mikstura Fregyala,itpo_megapotionskill_fregual,Mikstura za oddanie Krayta,,,,,,Książka runiczna Magów Ognia 5,itwr_addon_runemaking_kdf_circ5,,,,,,,,,,,Pierścień magii,itri_mana_01,Mana +5,,,,,,Trzęsienie ziemi,itsc_quake,,,Większa klątwa mroku,itru_dot_seconds,Czarnoksiężnik 2 krąg,,Skóra widmowego cieniostwora,itat_nighthunterfur,,,Zupa rybna,itfo_fishsoup,,,Kusza,itrw_crossbow_l_02,,,Kły LWa,"itmw_1h_dual_ore_right
itmw_1h_dual_ore_left",,,Lekka ryba,itse_ringfisch,Z pierścieniem,,Szata krwi,itar_bloodrobe,,,Stary mosiężny klucz,itke_evt_crypt_03,Otwiera skrzynie w krypcie Inubisa,,,,,,,forma do pierścieni,itmi_steelform,
Bilgot,VLK_4120_Bilgot,,,Mikstura Fregyala,itpo_megapotionskill_fregual2,Nie występuje w grze,,,,,,Książka runiczna Magów Ognia 6,itwr_addon_runemaking_kdf_circ6,,,,,,,,,,,Pierścień gwiezdnej mocy,itri_mana_02,Mana +10,,,,,,Opętanie,itsc_rage,Nie działa i nie występuje w grze,,Teleportacja do farmy Onara,itru_druidball,Nie działa i nie występuje w grze,,Głowa starszego,itat_olderhead,Do zadania w górach orków,,Pieczona ryba,itfo_fish_gebraten,,,Kusza wojenna,itrw_crossbow_m_01,,,Amul Sah | Amul Rough,"itmw_1h_ancient_left
itmw_1h_ancient_right",,,Mieszek Gallahada,itse_taliasanpocket,,,Zbroja strażnika,itar_bloodwyn_addon,,,Klucz Lorda Archola,itke_evt_undead_01,Otwiera kolejne drzwi na Irdorath,,,,,,,paczka thekli,itmi_theklaspaket,
Bill,pir_13560_addon_bill,,,Eliksir przemiany umysłu,itpo_memories,Eliksir dla Lokiego,,,,,,Książka runiczna Magów Wody 1,itwr_addon_runemaking_kdw_circ1,,,,,,,,,,,Pierścień Wody,itri_narus,,,,,,,Błysk ognia,itsc_rapidfirebolt,Nie działa i nie występuje w grze,,Fala energetyczna,itru_electrowave,Mag Wody 5 krąg,,Skóra orkowego psa,itat_orcdogfur,,,Gulasz,itfo_fleischwanzenragout,Z mięsa chrząszcza,,Kusza krzyżowca,itrw_crossbow_m_02,,,Ostrza Zmierzchu,"itmw_1h_dual_twilight_right
itmw_1h_dual_twilight_left",,,Paczka z bronią,itse_weapon_sack,Las Asasynów,,Przekuty pancerz straży,itar_bloodwyn_addon_v1,,,Klucz Mialeksa,itke_evt_undead_02,Otwiera drzwi w zagadce na Irdorath,,,,,,,kamień księżycowy,itmi_moonstone,
Biff,DJG_713_Biff,,,Radość Nekromanty,itpo_necrom_potion_01,Mana +2 Nie występuje w grze,,,,,,Książka runiczna Magów Wody 2,itwr_addon_runemaking_kdw_circ2,,,,,,,,,,,Pierścień strzelca,itri_new_arb,,,,,,,Błysk mrozu,itsc_rapidicebolt,Nie działa i nie występuje w grze,,Lewitacja,itru_elevate,Nie działa i nie występuje w grze,,Szczypce pożeracza rudy,itat_orebugclaw,,,Kozi ser,itfo_goatcheese,Nie występuje w grze,,Drag Mora,itrw_crossbow_orc,,,Ręce Masjafu,"itmw_1h_assblade_right
itmw_1h_assblade_left",,,Skórzany mieszek,itse_xardasnotfallbeutel_mis,Z okiem Innosa,,Zbroja strażnika zombieZ,itar_bloodwyn_addoz,,,Klucz Rączki,itke_fingers,Otwiera drzwi do pokoju Rączki w kanałach,,,,,,,fajka,itmi_smoke_pipe,
Biff,DJG_713_Biff_DI,Na Irdorath,,Mikstura ochrony przed truciznami,itpo_new_antipoision,Czas trwania: 5 minut,,,,,,Książka runiczna Magów Wody 3,itwr_addon_runemaking_kdw_circ3,,,,,,,,,,,Pierścień awanturnika,itri_new_fighter,,,,,,,Wskrzeszenie,itsc_resurrect,,,Przyzwanie demonicznego legionu,itru_eligordemons,Nie występuje w grze,,Kawałek skóry,itat_partskinquest,,,Ryba,itfo_halvorfish_mis,Z notatką Halvora,,Drag Mal,itrw_crossbow_orc_light,,,Księżycowe Ostrza,"itmw_1h_moonblade_right
itmw_1h_moonblade_left",,,,,,,Zbroja Bloodwyna,itar_bloodwyn_armor,,,Klucz Rączki,itke_fingerskey,Otwiera skrzynie w jego chacie w GD,,,,,,,złoty kielich,itmi_cupgold,
Biff,djg_713_biff_li,Na zapomnianej wyspie,,Mikstura ochrony przed klątwami,itpo_new_holy,Czas trwania: 10 minut,,,,,,Książka runiczna Magów Wody 4,itwr_addon_runemaking_kdw_circ4,,,,,,,,,,,Pierścień pięściarza,itri_fighterfist,,,,,,,Nie działa i nie występuje w grze,itsc_scarband_01,Nie działa i nie występuje w grze,,Runa przyzwania,itru_eligorsummon,7 rozdział,,Kawałek skóry,itat_partskinquest2,,,Gulasz Hildy,itfo_hildastew,,,Kusza najemnika,itrw_crossbow_sldtrade,,,Szpon Beliara,"itmw_1h_beliar_right
itmw_1h_beliar_left",dual,,,,,,Ubranie Cassii,itar_cassia_armor,,,Klucz do skarbu ognistego smoka,itke_firedragon,Otwiera skrzynie w skarbie ogn. smoka,,,,,,,srebrne naczynie,itmi_silverchalice,
Bloodwyn,BDT_1085_Addon_Bloodwyn,,,Przedmiot usunięty z gry,itpo_new_magicpower,Nie występuje w grze,,,,,,Książka runiczna Magów Wody 5,itwr_addon_runemaking_kdw_circ5,,,,,,,,,,,Pierścień magicznej obrony,itri_new_firemagic0,,,,,,,Woń trucizny,itsc_severefetidity,,,Ognisty wybuch,itru_explosion,Mag Ognia 4 krąg,,Kawałek skóry,itat_partskinquest3,,,Miód,itfo_honey,,,Przeklęta kusza,itrw_crossbow_undead,,,Szpon Beliara (z duszą),"itmw_1h_beliarsenyak_right
itmw_1h_beliarsenyak_left",dual,,,,,,Zbroja Cor Angara,itar_corangar,,,Klucz do kołowrotu,itke_fort,Otwiera kołowrót przed Fortem Azgan,,,,,,,krwawy kielich,itmi_zloodcup_mis,
Bodo,Bau_903_Bodo,,,Eliksir ochrony przed upadkiem,itpo_new_resist,Czas trwania: 3 minuty Och. przed up.: 10,,,,,,Książka runiczna Magów Wody 6,itwr_addon_runemaking_kdw_circ6,,,,,,,,,,,Pierścień energii magicznej,itri_new_manaregen,,,,,,,Zmniejszenie potwora,itsc_shrink,,,Fala uderzeniowa,itru_extricate,Guru 3 krąg,,Kawałek skóry,itat_partskinquest4,,,Gulasz z mięsem chrząszcza,itfo_meatbugragout,,,Pogromca nieumarłych,itrw_crossbow_undeadkiller,,,Topory Chel'Draka,"itmw_1h_cheldrak_right_hero
itmw_1h_cheldrak_left_hero",,,,,,,Średni pancerz łowcy smoków,itar_dargonscale,,,Klucz do Wolnej Kopalni,itke_freemine,Otwiera kółowrót do Wolnej Kopalni,,,,,,,rtęć,itmi_quicksilver,
Boltan,Mil_313_Boltan,,,Słaba mikstura many,itpo_np_manareg,,,,,,,Książka runiczna prawdziwej magii,itwr_runemaking_prm,,,,,,,,,,,Pierścień kopacza,itri_new_oremaster,-50% zużycia wytrzymałości podczas kopania,,,,,,Krzyk umarłych,itsc_skull,,,Strach,itru_fear,Guru 3 krąg,,Skóra czarnej pumy,itat_pumafur,,,Zupa mięsna,itfo_meetsoup,,,Lekka kusza strażnika miejskiego,itrw_crossbow_train,,,Ręce Chaosu,"itmw_1h_ilarahblade_right
itmw_1h_ilarahblade_left",,,,,,,Zbroja mrocznego adepta,itar_darkknight_01,,,Klucz do skrzyni w Wolnej Kopalni,itke_freminekdw,Otwiera skrzynie nad Tarrokiem w W. Kopalni,,,,,,,czarna perła,itmi_darkpearl,
Bones,PIR_1362_Addon_Bones,,,Średnia mikstura many,itpo_np_manareg2,,,,,,,Przyzwanie Quahodrona,itwr_addon_summonancientghost,,,,,,,,,,,Pierścień wigoru,itri_new_regenstat0,,,,,,,Sen,itsc_sleep,,,Ognisty pocisk,itru_firebolt,Mag Ognia 1 krąg,,Ścięgno pumy,itat_pumamuscle_jir,Naoliwione,,Mleko,itfo_milk,,,Ogłuszacz,itrw_defeater,,,Ekskluzywny sztylet,itmw_rich_sword,,,,,,,Przekuta zbroja mrocznego adepta,itar_darkknight_01_cursed,,,Klucz do pirackiego magazynu,itke_garett_key,Otwiera drzwi magazynu obok Skipa,,,,,,,stara runiczna płytka,itmi_teleportstone,
Borka,VLK_434_Borka,,,Silna mikstura many,itpo_np_manareg3,,,,,,,Mapa,itwr_addon_treasuremap_1,Mapa skarbów w Jarkendarze,,,,,,,,,,Pierścień gońca,itri_new_sprinter,,,,,,,Przyzwanie demona,itsc_sumdemon,,,Błysk Ognia,itru_firelance,Nie występuje w grze,,Ścięgno pumy,itat_pumamuscle,Nienaoliwione,,Zupa Nasha,itfo_nashsoup,,,Łuk Diego,itrw_diego_bow,,,Stary piracki kordelas,itmw_oldpiratensaebel,,,,,,,Sprofanowana zbroja mrocznego adepta,itar_darkknight_01_forced,,,Klucz Garonda,itke_garond,???,,,,,,,czarna ruda,itmi_zeitspalt_addon,
Bosper,VLK_413_Bosper,,,Słaba mikstura wytrzymałości,itpo_np_stamina,Regen staminy 2/2s przez 30 minut,,,,,,Liścik,itwr_addon_william_01,Z ciała Williama,,,,,,,,,,Pierścień kieszonkowca,itri_new_thief,,,,,,,Przyzwanie ognistego golema,itsc_sumfiregol,,,Ognista Ochrona,itru_firelight,Mag Ognia 4 krąg,,Kieł Muritana,itat_pw_muritantooth,,,Zupa grzybowa,itfo_pilzsupper,,,Kusza Dragomira,itrw_dragomirsarmbrust_mis,,,Stara maczeta,itmw_addon_hacker_1h_02,,,,,,,Zbroja mrocznego rycerza,itar_darkknight_02,,,Klucz Ginnoka,itke_ginnok,"Otwiera dźwignie, która nic nie robi",,,,,,,kryształ przodków,itmi_gaderstone,
Bothe,VLK_4006_Bote,,,Średnia mikstura wytrzymałości,itpo_np_stamina2,Regen staminy 3/2s przed 30 minut,,,,,,Źródła Alchemii,itwr_alchemy_01,,,,,,,,,,,Pierścień orkowego przywódcy,itri_orcelitering,,,,,,,Przyzwanie szkieletu,itsc_sumgobskel,,,Meteor,itru_firemeteor,Mag Ognia 6 krąg,,Skóra królika,itat_rabbitfur,,,Gulasz z mięsnych grzybów,itfo_pottage_mushroom,,,Barwa Śmierci,itrw_g3_demon_bow_01,,,Piracki kordelas,itmw_piratensaebel,,,,,,,Przekuta zbroja mrocznego rycerz,itar_darkknight_02_cursed,,,Klucz Grega,itke_greg_addon_mis,Otwiera drzwi chaty Grega,,,,,,,artefakt ciemności,itmi_idol_02,
